Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Marshall Islands,MHL,Gender equality,5.51.01.07.gender,..,0.66667,0.66667,0.66667,1,1,1,1,0.66667,0.66667,0.33333,0.33333,0,0.33333,0.33333,0.33333,0.33333
Marshall Islands,MHL,Immunization,5.51.01.04.immun,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Marshall Islands,MHL,Population census,3.11.01.01.popcen,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Marshall Islands,MHL,Poverty survey,5.14.01.01.povsurv,..,0.5,0.5,1,1,1,1,1,1,1,0.5,0.5,0,0,0,0,0
Marshall Islands,MHL,UNESCO reporting,5.12.01.01.unesco,..,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Mauritania,MRT,Child malnutrition,5.51.01.02.malnut,0.66667,0.66667,0.66667,0.66667,0.33333,0.66667,1,1,0.66667,1,1,1,1,1,1,1,1
Mauritania,MRT,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mauritania,MRT,Gender equality,5.51.01.07.gender,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mauritania,MRT,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mauritania,MRT,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
Mauritania,MRT,Poverty survey,5.14.01.01.povsurv,1,1,1,1,0.5,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Mauritania,MRT,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mauritius,MUS,Child malnutrition,5.51.01.02.malnut,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mauritius,MUS,Gender equality,5.51.01.07.gender,0.33333,0,0,0,0,0,0,0,0,0,1,0.66667,1,1,1,1,1
Mauritius,MUS,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mauritius,MUS,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mauritius,MUS,Poverty survey,5.14.01.01.povsurv,0,0,0,0,0.5,0.5,0.5,1,1,0.5,1,1,1,1,1,1,1
Mauritius,MUS,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mexico,MEX,Child malnutrition,5.51.01.02.malnut,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,1,1,1
Mexico,MEX,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mexico,MEX,Gender equality,5.51.01.07.gender,1,1,1,1,1,1,1,1,1,1,1,1,1,0.66667,1,1,1
Mexico,MEX,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mexico,MEX,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mexico,MEX,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mexico,MEX,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Micronesia, Fed. Sts.",FSM,Child malnutrition,5.51.01.02.malnut,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Micronesia, Fed. Sts.",FSM,Child mortality,5.51.01.03.mortal,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Micronesia, Fed. Sts.",FSM,Gender equality,5.51.01.07.gender,..,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0,0
"Micronesia, Fed. Sts.",FSM,Immunization,5.51.01.04.immun,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Micronesia, Fed. Sts.",FSM,Population census,3.11.01.01.popcen,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Micronesia, Fed. Sts.",FSM,Poverty survey,5.14.01.01.povsurv,..,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,1
"Micronesia, Fed. Sts.",FSM,UNESCO reporting,5.12.01.01.unesco,..,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Middle East & North Africa (excluding high income),MNA,Child malnutrition,5.51.01.02.malnut,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,Child mortality,5.51.01.03.mortal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,Gender equality,5.51.01.07.gender,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,Immunization,5.51.01.04.immun,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,Population census,3.11.01.01.popcen,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,Poverty survey,5.14.01.01.povsurv,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,UNESCO reporting,5.12.01.01.unesco,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,Child malnutrition,5.51.01.02.malnut,0,0,0,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.33333,0.33333
Moldova,MDA,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Moldova,MDA,Gender equality,5.51.01.07.gender,0.66667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Moldova,MDA,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Moldova,MDA,Population census,3.11.01.01.popcen,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Moldova,MDA,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Moldova,MDA,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mongolia,MNG,Child malnutrition,5.51.01.02.malnut,1,1,1,1,1,1,1,1,1,0.66667,0.66667,1,1,1,1,0.66667,1
Mongolia,MNG,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mongolia,MNG,Gender equality,5.51.01.07.gender,1,1,1,1,1,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.33333,0.33333,0.33333,0,0,0
Mongolia,MNG,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mongolia,MNG,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mongolia,MNG,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mongolia,MNG,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
Montenegro,MNE,Child malnutrition,5.51.01.02.malnut,..,..,0,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.33333,0.33333
Montenegro,MNE,Child mortality,5.51.01.03.mortal,..,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Montenegro,MNE,Gender equality,5.51.01.07.gender,..,..,0.33333,0.66667,0.66667,1,1,1,1,1,1,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667
Montenegro,MNE,Immunization,5.51.01.04.immun,..,..,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
Montenegro,MNE,Population census,3.11.01.01.popcen,..,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Montenegro,MNE,Poverty survey,5.14.01.01.povsurv,..,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Montenegro,MNE,UNESCO reporting,5.12.01.01.unesco,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Morocco,MAR,Child malnutrition,5.51.01.02.malnut,0.66667,0.33333,0.66667,0.66667,0.66667,0.66667,0.33333,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.33333,0.33333,0.33333,0.66667
Morocco,MAR,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Morocco,MAR,Gender equality,5.51.01.07.gender,1,1,1,1,1,1,1,1,1,1,1,0.66667,0.66667,0.33333,0.33333,0.33333,0.33333
Morocco,MAR,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Morocco,MAR,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Morocco,MAR,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,1,1,1,1,1
Morocco,MAR,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mozambique,MOZ,Child malnutrition,5.51.01.02.malnut,1,1,1,1,1,1,0.66667,1,1,1,1,1,1,0.66667,0.66667,0.66667,1
Mozambique,MOZ,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mozambique,MOZ,Gender equality,5.51.01.07.gender,1,0.66667,0.66667,0.66667,0.66667,0.66667,1,1,1,1,1,1,1,1,0.66667,0.66667,0.66667
Mozambique,MOZ,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mozambique,MOZ,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mozambique,MOZ,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,0.5,0,0.5,1,1,1,1
Mozambique,MOZ,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Myanmar,MMR,Child malnutrition,5.51.01.02.malnut,1,1,1,1,1,1,1,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.33333,0.66667,0.66667,0.66667
Myanmar,MMR,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Myanmar,MMR,Gender equality,5.51.01.07.gender,0.66667,1,1,1,1,0.66667,0.66667,0.66667,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667
Myanmar,MMR,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Myanmar,MMR,Population census,3.11.01.01.popcen,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Myanmar,MMR,Poverty survey,5.14.01.01.povsurv,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,1,1,1,1
Myanmar,MMR,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
Namibia,NAM,Child malnutrition,5.51.01.02.malnut,0.66667,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667
Namibia,NAM,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Namibia,NAM,Gender equality,5.51.01.07.gender,1,1,1,1,1,1,0.66667,0.66667,0.33333,0.33333,0,0,0,0,0,0,0
Namibia,NAM,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Namibia,NAM,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Namibia,NAM,Poverty survey,5.14.01.01.povsurv,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0.5,0.5,0.5
Namibia,NAM,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Nauru,NRU,Child malnutrition,5.51.01.02.malnut,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0.33333
Nauru,NRU,Child mortality,5.51.01.03.mortal,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,1
Nauru,NRU,Gender equality,5.51.01.07.gender,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0.33333
Nauru,NRU,Immunization,5.51.01.04.immun,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,1
Nauru,NRU,Population census,3.11.01.01.popcen,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,1,1
Nauru,NRU,Poverty survey,5.14.01.01.povsurv,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0
Nauru,NRU,UNESCO reporting,5.12.01.01.unesco,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0
Nepal,NPL,Child malnutrition,5.51.01.02.malnut,1,1,1,1,1,1,1,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,1,1,1,1
Nepal,NPL,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nepal,NPL,Gender equality,5.51.01.07.gender,0.66667,0.66667,0.66667,0.33333,0.33333,0,0,0,0,0,1,1,1,1,1,1,0.66667
Nepal,NPL,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nepal,NPL,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nepal,NPL,Poverty survey,5.14.01.01.povsurv,1,1,1,1,0.5,0.5,0.5,1,1,1,1,1,0.5,1,1,1,1
Nepal,NPL,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
Nicaragua,NIC,Child malnutrition,5.51.01.02.malnut,0.66667,1,1,0.66667,0.66667,1,1,1,1,1,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.33333
Nicaragua,NIC,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nicaragua,NIC,Gender equality,5.51.01.07.gender,1,1,1,1,1,1,1,0.66667,0.66667,0.66667,0.33333,0.33333,0.33333,0,0,0,0
Nicaragua,NIC,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nicaragua,NIC,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
Nicaragua,NIC,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,1,1,0.5,0.5
Nicaragua,NIC,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
Niger,NER,Child malnutrition,5.51.01.02.malnut,1,1,0.66667,0.66667,0.66667,0.66667,1,1,0.66667,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.66667,1
Niger,NER,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Niger,NER,Gender equality,5.51.01.07.gender,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.66667
Niger,NER,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Niger,NER,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Niger,NER,Poverty survey,5.14.01.01.povsurv,1,1,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1
Niger,NER,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nigeria,NGA,Child malnutrition,5.51.01.02.malnut,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,1,1,1,1,1,1,1,1,1,1
Nigeria,NGA,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nigeria,NGA,Gender equality,5.51.01.07.gender,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,1,1,1,0.66667,0.66667,0.33333,0.33333,0.66667,0.66667,0.66667,0.33333
Nigeria,NGA,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nigeria,NGA,Population census,3.11.01.01.popcen,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
Nigeria,NGA,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nigeria,NGA,UNESCO reporting,5.12.01.01.unesco,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
North Macedonia,MKD,Child malnutrition,5.51.01.02.malnut,0.33333,0.33333,0.33333,0.33333,0.66667,1,1,1,0.66667,0.66667,1,1,1,1,0.66667,0.33333,0.33333
North Macedonia,MKD,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
North Macedonia,MKD,Gender equality,5.51.01.07.gender,1,1,1,1,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.33333,0.66667,0.66667,0.66667,0.66667
North Macedonia,MKD,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
North Macedonia,MKD,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
North Macedonia,MKD,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
North Macedonia,MKD,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
Pakistan,PAK,Child malnutrition,5.51.01.02.malnut,1,1,1,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.66667,1
Pakistan,PAK,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Pakistan,PAK,Gender equality,5.51.01.07.gender,0,0.33333,0.33333,0.66667,0.66667,1,1,1,1,1,1,1,1,1,1,1,1
Pakistan,PAK,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Pakistan,PAK,Population census,3.11.01.01.popcen,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1
Pakistan,PAK,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Pakistan,PAK,UNESCO reporting,5.12.01.01.unesco,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
Palau,PLW,Child malnutrition,5.51.01.02.malnut,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palau,PLW,Child mortality,5.51.01.03.mortal,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Palau,PLW,Gender equality,5.51.01.07.gender,..,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333
Palau,PLW,Immunization,5.51.01.04.immun,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Palau,PLW,Population census,3.11.01.01.popcen,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Palau,PLW,Poverty survey,5.14.01.01.povsurv,..,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0
Palau,PLW,UNESCO reporting,5.12.01.01.unesco,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,PAN,Child malnutrition,5.51.01.02.malnut,0.33333,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.33333,0.66667,0.66667,0.66667,0.66667,0.66667,0.33333,0.33333,0.33333,0.33333
Panama,PAN,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Panama,PAN,Gender equality,5.51.01.07.gender,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,1,1,1,1,1,1,0.66667,0.66667,0.66667,1,0.66667
Panama,PAN,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Panama,PAN,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Panama,PAN,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Panama,PAN,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Papua New Guinea,PNG,Child malnutrition,5.51.01.02.malnut,0,0,0,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.33333,0.33333
Papua New Guinea,PNG,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Papua New Guinea,PNG,Gender equality,5.51.01.07.gender,0.33333,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333
Papua New Guinea,PNG,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Papua New Guinea,PNG,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Papua New Guinea,PNG,Poverty survey,5.14.01.01.povsurv,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0.5,1,0.5,1,1,1
Papua New Guinea,PNG,UNESCO reporting,5.12.01.01.unesco,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Paraguay,PRY,Child malnutrition,5.51.01.02.malnut,0,0,0,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.66667
Paraguay,PRY,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Paraguay,PRY,Gender equality,5.51.01.07.gender,1,1,1,1,1,1,1,1,1,0.66667,0.66667,0.66667,0.66667,0.33333,0.33333,0,0
Paraguay,PRY,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Paraguay,PRY,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Paraguay,PRY,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Paraguay,PRY,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
Peru,PER,Child malnutrition,5.51.01.02.malnut,1,0.66667,0.66667,0.66667,0.66667,1,0.66667,0.66667,1,0.66667,0.66667,1,1,1,1,1,1
Peru,PER,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Peru,PER,Gender equality,5.51.01.07.gender,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Peru,PER,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Peru,PER,Population census,3.11.01.01.popcen,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Peru,PER,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Peru,PER,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Philippines,PHL,Child malnutrition,5.51.01.02.malnut,1,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,1,1,1,1,1,1,1,1
Philippines,PHL,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Philippines,PHL,Gender equality,5.51.01.07.gender,0.66667,0.66667,0.66667,1,1,1,1,1,0.66667,0.66667,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667,1
Philippines,PHL,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Philippines,PHL,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Philippines,PHL,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Philippines,PHL,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
Poland,POL,Child malnutrition,5.51.01.02.malnut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,POL,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Poland,POL,Gender equality,5.51.01.07.gender,1,1,1,1,1,1,1,1,1,0.66667,1,1,0.66667,0.66667,0.66667,0.66667,0.66667
Poland,POL,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Poland,POL,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Poland,POL,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Poland,POL,UNESCO reporting,5.12.01.01.unesco,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
Romania,ROU,Child malnutrition,5.51.01.02.malnut,1,1,1,1,1,1,1,1,1,0.66667,0.33333,0.33333,0,0,0,0,0
Romania,ROU,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Romania,ROU,Gender equality,5.51.01.07.gender,1,1,1,1,1,1,1,1,1,0.66667,1,0.66667,0.66667,0.66667,0.66667,0.33333,0.66667
Romania,ROU,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Romania,ROU,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Romania,ROU,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Romania,ROU,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
Russian Federation,RUS,Child malnutrition,5.51.01.02.malnut,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0
Russian Federation,RUS,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Russian Federation,RUS,Gender equality,5.51.01.07.gender,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,0.666666666666667,0.666666666666667,0.66667,0.66667,1,1,1,1
Russian Federation,RUS,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
