,Unnamed: 0,Country Name,Series Name,1990,1995,2000,2005,2010,2015,2020
5283,5283,somalia,children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5284,5284,somalia,"community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5285,5285,somalia,current health expenditure per capita (current us$),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5286,5286,somalia,"death rate, crude (per 1,000 people)",18.009,15.753,15.778,15.593,15.358,12.447,11.39
5287,5287,somalia,diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5288,5288,somalia,diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5289,5289,somalia,"fertility rate, total (births per woman)",7.44,7.581,7.61,7.484,7.299,6.978,6.417
5290,5290,somalia,"immunization, bcg (% of one-year-old children)",31.0,46.0,69.0,50.0,41.0,37.0,37.0
5291,5291,somalia,"immunization, dpt (% of children ages 12-23 months)",19.0,22.0,33.0,35.0,45.0,42.0,42.0
5292,5292,somalia,"immunization, hepb3 (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,42.0,42.0
5293,5293,somalia,"immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5294,5294,somalia,"incidence of malaria (per 1,000 population at risk)",0.0,0.0,125.583927414128,136.564244783311,43.701536613681,55.7483258926954,52.2015009336467
5295,5295,somalia,"incidence of tuberculosis (per 100,000 people)",0.0,0.0,285.0,285.0,286.0,274.0,254.0
5296,5296,somalia,"life expectancy at birth, total (years)",47.105,50.6,50.66,50.661,50.563,54.857,55.967
5297,5297,somalia,"maternal mortality ratio (national estimate, per 100,000 live births)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5298,5298,somalia,"mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,27.6,27.3,27.7,27.2,0.0
5299,5299,somalia,"mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,33.0,32.5,31.7,31.2,0.0
5300,5300,somalia,"mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5301,5301,somalia,"mortality rate, infant (per 1,000 live births)",108.3,104.4,104.4,104.4,96.2,83.6,72.7
5302,5302,somalia,people using at least basic drinking water services (% of population),0.0,0.0,23.66108119,32.07421631,40.27195943,48.71115368,56.47697339
5303,5303,somalia,pregnant women receiving prenatal care (%),0.0,0.0,32.3,0.0,0.0,0.0,0.0
5304,5304,somalia,prevalence of overweight (% of adults),15.8,17.8,20.0,22.4,25.0,27.8,0.0
5305,5305,somalia,prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5306,5306,somalia,prevalence of undernourishment (% of population),0.0,0.0,0.0,70.8,70.4,59.9,53.1
5307,5307,somalia,"probability of dying among youth ages 20-24 years (per 1,000)",32.1,31.3,31.3,31.3,29.5,26.8,24.3
5308,5308,somalia,"probability of dying among children ages 5-9 years (per 1,000)",25.9,24.8,24.8,24.8,25.2,19.0,16.1
5309,5309,somalia,"tuberculosis death rate (per 100,000 people)",0.0,0.0,91.0,70.0,87.0,76.0,67.0
5310,5310,south africa,"adolescent fertility rate (births per 1,000 women ages 15-19)",96.2902,82.378,70.2842,66.6552,70.0888,69.5352,67.7304
5311,5311,south africa,adults (ages 15+) living with hiv,150000.0,1100000.0,2800000.0,4000000.0,5000000.0,6200000.0,7100000.0
5312,5312,south africa,adults (ages 15-49) newly infected with hiv,73000.0,320000.0,450000.0,410000.0,360000.0,290000.0,190000.0
5313,5313,south africa,children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5314,5314,south africa,"community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5315,5315,south africa,current health expenditure per capita (current us$),0.0,0.0,247.5892334,413.9989624,635.09411621,503.75946045,0.0
5316,5316,south africa,"death rate, crude (per 1,000 people)",8.031,8.382,10.174,13.177,11.257,9.259,9.425
5317,5317,south africa,diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5318,5318,south africa,diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5319,5319,south africa,"fertility rate, total (births per woman)",3.724,3.172,2.413,2.512,2.445,2.359,2.401
5320,5320,south africa,"immunization, bcg (% of one-year-old children)",57.0,95.0,89.0,76.0,81.0,83.0,86.0
5321,5321,south africa,"immunization, dpt (% of children ages 12-23 months)",72.0,72.0,73.0,81.0,77.0,85.0,84.0
5322,5322,south africa,"immunization, hepb3 (% of one-year-old children)",0.0,0.0,73.0,79.0,71.0,85.0,84.0
5323,5323,south africa,"immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,62.0,48.0,55.0,59.0,76.0
5324,5324,south africa,"incidence of malaria (per 1,000 population at risk)",0.0,0.0,4.01710471802989,1.61965422731842,1.57369746271548,0.895346634921191,0.752503553863692
5325,5325,south africa,"incidence of tuberculosis (per 100,000 people)",0.0,0.0,762.0,1210.0,1230.0,988.0,562.0
5326,5326,south africa,"life expectancy at birth, total (years)",63.375,62.262,58.47,53.98,58.899,63.95,65.252
5327,5327,south africa,"maternal mortality ratio (national estimate, per 100,000 live births)",0.0,47.0,71.0,112.0,137.0,78.0,0.0
5328,5328,south africa,"mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,44.0,38.1,28.6,24.1,0.0
5329,5329,south africa,"mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,32.6,32.3,31.3,28.8,0.0
5330,5330,south africa,"mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5331,5331,south africa,"mortality rate, infant (per 1,000 live births)",46.9,45.8,47.7,49.4,34.4,28.6,25.8
5332,5332,south africa,people using at least basic drinking water services (% of population),0.0,0.0,84.48006083,87.16428233,89.63843841,91.87634387,93.88505744
5333,5333,south africa,pregnant women receiving prenatal care (%),0.0,89.0,0.0,0.0,0.0,0.0,0.0
5334,5334,south africa,prevalence of overweight (% of adults),36.0,39.4,43.0,46.5,49.9,53.2,0.0
5335,5335,south africa,prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,13.6,0.0
5336,5336,south africa,prevalence of undernourishment (% of population),0.0,0.0,0.0,3.4,3.7,5.2,6.9
5337,5337,south africa,"probability of dying among youth ages 20-24 years (per 1,000)",13.9,19.8,26.3,27.7,20.5,14.8,12.1
5338,5338,south africa,"probability of dying among children ages 5-9 years (per 1,000)",5.3,5.8,6.5,7.8,6.0,3.7,2.4
5339,5339,south africa,"tuberculosis death rate (per 100,000 people)",0.0,0.0,58.0,71.0,51.0,36.0,38.0
5340,5340,south sudan,"adolescent fertility rate (births per 1,000 women ages 15-19)",138.133,132.3108,123.8528,106.9536,86.1788,68.4536,54.2196
5341,5341,south sudan,adults (ages 15+) living with hiv,20000.0,42000.0,71000.0,94000.0,120000.0,130000.0,150000.0
5342,5342,south sudan,adults (ages 15-49) newly infected with hiv,4600.0,6900.0,8500.0,8900.0,10000.0,11000.0,13000.0
5343,5343,south sudan,children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,51.2,0.0,0.0
5344,5344,south sudan,"community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5345,5345,south sudan,current health expenditure per capita (current us$),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5346,5346,south sudan,"death rate, crude (per 1,000 people)",34.067,32.71,18.587,14.028,11.68,11.072,10.759
5347,5347,south sudan,diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5348,5348,south sudan,diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,23.0,0.0,0.0
5349,5349,south sudan,"fertility rate, total (births per woman)",7.988,7.962,7.513,6.171,5.376,4.937,4.543
5350,5350,south sudan,"immunization, bcg (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,55.0,52.0
5351,5351,south sudan,"immunization, dpt (% of children ages 12-23 months)",0.0,0.0,0.0,0.0,0.0,46.0,49.0
5352,5352,south sudan,"immunization, hepb3 (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,31.0,49.0
5353,5353,south sudan,"immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5354,5354,south sudan,"incidence of malaria (per 1,000 population at risk)",0.0,0.0,367.164317298008,305.748420467226,285.696436782238,271.000648863621,286.886613031279
5355,5355,south sudan,"incidence of tuberculosis (per 100,000 people)",0.0,0.0,0.0,0.0,0.0,227.0,227.0
5356,5356,south sudan,"life expectancy at birth, total (years)",29.935,30.948,46.028,51.545,54.812,55.566,55.48
5357,5357,south sudan,"maternal mortality ratio (national estimate, per 100,000 live births)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5358,5358,south sudan,"mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,19.2,20.9,25.3,33.1,0.0
5359,5359,south sudan,"mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,19.1,17.4,16.6,16.2,0.0
5360,5360,south sudan,"mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5361,5361,south sudan,"mortality rate, infant (per 1,000 live births)",148.1,130.6,108.9,86.6,69.2,63.3,63.3
5362,5362,south sudan,people using at least basic drinking water services (% of population),0.0,0.0,0.0,0.0,0.0,41.24750946,40.95092717
5363,5363,south sudan,pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,40.3,0.0,0.0
5364,5364,south sudan,prevalence of overweight (% of adults),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5365,5365,south sudan,prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,6.0,0.0,0.0
5366,5366,south sudan,prevalence of undernourishment (% of population),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5367,5367,south sudan,"probability of dying among youth ages 20-24 years (per 1,000)",39.4,36.3,32.2,27.5,23.5,22.1,22.1
5368,5368,south sudan,"probability of dying among children ages 5-9 years (per 1,000)",36.7,32.1,26.1,19.8,15.2,13.6,13.6
5369,5369,south sudan,"tuberculosis death rate (per 100,000 people)",0.0,0.0,0.0,0.0,0.0,54.0,33.0
5370,5370,spain,"adolescent fertility rate (births per 1,000 women ages 15-19)",11.8542,8.6932,9.3164,11.712,10.4792,8.2238,7.0212
5371,5371,spain,adults (ages 15+) living with hiv,64000.0,98000.0,110000.0,120000.0,130000.0,140000.0,150000.0
5372,5372,spain,adults (ages 15-49) newly infected with hiv,13000.0,8100.0,4100.0,3500.0,3700.0,3600.0,3500.0
5373,5373,spain,children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5374,5374,spain,"community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5375,5375,spain,current health expenditure per capita (current us$),0.0,0.0,1005.28399658,2060.33081055,2789.53393555,2349.05444336,0.0
5376,5376,spain,"death rate, crude (per 1,000 people)",8.6,8.7,8.9,8.8,8.2,9.1,10.4
5377,5377,spain,diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5378,5378,spain,diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5379,5379,spain,"fertility rate, total (births per woman)",1.36,1.16,1.22,1.33,1.37,1.33,1.23
5380,5380,spain,"immunization, bcg (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5381,5381,spain,"immunization, dpt (% of children ages 12-23 months)",86.0,90.0,95.0,96.0,97.0,97.0,94.0
5382,5382,spain,"immunization, hepb3 (% of one-year-old children)",0.0,0.0,77.0,96.0,97.0,97.0,94.0
5383,5383,spain,"immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,92.0,92.0,94.0,94.0
5384,5384,spain,"incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5385,5385,spain,"incidence of tuberculosis (per 100,000 people)",0.0,0.0,23.0,19.0,17.0,10.0,7.2
5386,5386,spain,"life expectancy at birth, total (years)",76.8375609756098,77.9807317073171,78.9658536585366,80.1707317073171,81.6268292682927,82.8317073170732,82.3341463414634
5387,5387,spain,"maternal mortality ratio (national estimate, per 100,000 live births)",5.0,3.0,4.0,4.0,4.0,4.0,0.0
5388,5388,spain,"mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,15.4,10.6,5.4,4.2,0.0
5389,5389,spain,"mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,13.7,12.4,11.0,10.3,0.0
5390,5390,spain,"mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5391,5391,spain,"mortality rate, infant (per 1,000 live births)",7.4,5.6,4.4,3.8,3.1,2.7,2.7
5392,5392,spain,people using at least basic drinking water services (% of population),0.0,0.0,100.0000024,99.99999778,100.0,99.92672046,99.92561261
5393,5393,spain,pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5394,5394,spain,prevalence of overweight (% of adults),50.4,52.9,55.3,57.4,59.4,61.3,0.0
5395,5395,spain,prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5396,5396,spain,prevalence of undernourishment (% of population),0.0,0.0,0.0,2.5,2.5,2.5,2.5
5397,5397,spain,"probability of dying among youth ages 20-24 years (per 1,000)",5.1,3.5,3.0,2.4,1.6,1.3,1.3
5398,5398,spain,"probability of dying among children ages 5-9 years (per 1,000)",1.1,0.9,0.7,0.6,0.5,0.4,0.3
5399,5399,spain,"tuberculosis death rate (per 100,000 people)",0.0,0.0,1.3,1.1,0.88,0.54,0.48
5400,5400,sri lanka,"adolescent fertility rate (births per 1,000 women ages 15-19)",30.9842,29.2132,28.4064,24.535,22.0238,21.2944,20.2192
5401,5401,sri lanka,adults (ages 15+) living with hiv,100.0,540.0,2000.0,3400.0,3800.0,3700.0,3600.0
5402,5402,sri lanka,adults (ages 15-49) newly infected with hiv,100.0,200.0,500.0,500.0,500.0,200.0,200.0
5403,5403,sri lanka,children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5404,5404,sri lanka,"community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5405,5405,sri lanka,current health expenditure per capita (current us$),0.0,0.0,43.71691132,57.3034668,108.27518463,149.96318054,0.0
5406,5406,sri lanka,"death rate, crude (per 1,000 people)",5.923,6.343,8.101,7.489,7.369,6.98,7.056
5407,5407,sri lanka,diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5408,5408,sri lanka,diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5409,5409,sri lanka,"fertility rate, total (births per woman)",2.517,2.295,2.191,2.283,2.196,2.091,2.0
5410,5410,sri lanka,"immunization, bcg (% of one-year-old children)",84.0,90.0,98.0,99.0,99.0,99.0,99.0
5411,5411,sri lanka,"immunization, dpt (% of children ages 12-23 months)",86.0,93.0,99.0,99.0,99.0,99.0,96.0
5412,5412,sri lanka,"immunization, hepb3 (% of one-year-old children)",0.0,0.0,0.0,99.0,99.0,99.0,96.0
5413,5413,sri lanka,"immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,99.0,99.0,99.0,96.0
5414,5414,sri lanka,"incidence of malaria (per 1,000 population at risk)",0.0,0.0,48.6330964569495,0.364821670051277,0.146774848026876,0.0,0.0
5415,5415,sri lanka,"incidence of tuberculosis (per 100,000 people)",0.0,0.0,66.0,66.0,66.0,65.0,63.0
5416,5416,sri lanka,"life expectancy at birth, total (years)",71.927,72.26,70.355,72.118,73.215,74.927,76.393
5417,5417,sri lanka,"maternal mortality ratio (national estimate, per 100,000 live births)",0.0,0.0,21.0,165.0,68.0,35.0,0.0
5418,5418,sri lanka,"mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,15.1,14.9,14.2,13.9,0.0
5419,5419,sri lanka,"mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,19.2,18.7,17.0,14.6,0.0
5420,5420,sri lanka,"mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5421,5421,sri lanka,"mortality rate, infant (per 1,000 live births)",19.4,17.0,14.2,12.2,9.8,7.5,5.9
5422,5422,sri lanka,people using at least basic drinking water services (% of population),0.0,0.0,80.04477192,83.29253597,86.67712252,90.11102857,92.22757937
5423,5423,sri lanka,pregnant women receiving prenatal care (%),0.0,0.0,94.5,0.0,0.0,0.0,0.0
5424,5424,sri lanka,prevalence of overweight (% of adults),10.9,12.5,14.5,16.8,19.6,22.6,0.0
5425,5425,sri lanka,prevalence of overweight (% of children under 5),0.0,0.0,1.2,0.0,0.0,0.0,0.0
5426,5426,sri lanka,prevalence of undernourishment (% of population),0.0,0.0,0.0,14.0,9.6,5.2,3.4
5427,5427,sri lanka,"probability of dying among youth ages 20-24 years (per 1,000)",13.5,11.0,9.4,6.2,7.5,3.2,2.5
5428,5428,sri lanka,"probability of dying among children ages 5-9 years (per 1,000)",3.4,2.7,2.3,1.8,1.6,1.0,0.7
5429,5429,sri lanka,"tuberculosis death rate (per 100,000 people)",0.0,0.0,7.2,5.1,4.6,3.5,3.5
5430,5430,st. kitts and nevis,"adolescent fertility rate (births per 1,000 women ages 15-19)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5431,5431,st. kitts and nevis,adults (ages 15+) living with hiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5432,5432,st. kitts and nevis,adults (ages 15-49) newly infected with hiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5433,5433,st. kitts and nevis,children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5434,5434,st. kitts and nevis,"community health workers (per 1,000 people)",0.416,0.396,0.0,0.0,0.0,0.0,0.0
5435,5435,st. kitts and nevis,current health expenditure per capita (current us$),0.0,0.0,458.55938721,551.97991943,828.48223877,958.0848999,0.0
5436,5436,st. kitts and nevis,"death rate, crude (per 1,000 people)",0.0,9.4,0.0,0.0,0.0,0.0,0.0
5437,5437,st. kitts and nevis,diabetes prevalence (% of population ages 20 to 79),0.0,0.0,12.1,0.0,0.0,0.0,0.0
5438,5438,st. kitts and nevis,diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5439,5439,st. kitts and nevis,"fertility rate, total (births per woman)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5440,5440,st. kitts and nevis,"immunization, bcg (% of one-year-old children)",80.0,94.0,99.0,99.0,91.0,95.0,98.0
5441,5441,st. kitts and nevis,"immunization, dpt (% of children ages 12-23 months)",99.0,99.0,99.0,99.0,96.0,94.0,99.0
5442,5442,st. kitts and nevis,"immunization, hepb3 (% of one-year-old children)",0.0,0.0,99.0,99.0,96.0,94.0,99.0
5443,5443,st. kitts and nevis,"immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,99.0,97.0,99.0,90.0,99.0
5444,5444,st. kitts and nevis,"incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5445,5445,st. kitts and nevis,"incidence of tuberculosis (per 100,000 people)",0.0,0.0,0.0,0.0,4.9,4.8,4.8
5446,5446,st. kitts and nevis,"life expectancy at birth, total (years)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5447,5447,st. kitts and nevis,"maternal mortality ratio (national estimate, per 100,000 live births)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5448,5448,st. kitts and nevis,"mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5449,5449,st. kitts and nevis,"mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5450,5450,st. kitts and nevis,"mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5451,5451,st. kitts and nevis,"mortality rate, infant (per 1,000 live births)",25.3,23.2,19.8,15.9,14.6,14.1,12.6
5452,5452,st. kitts and nevis,people using at least basic drinking water services (% of population),0.0,0.0,98.44989408,98.51218641,98.57447873,98.61185413,0.0
5453,5453,st. kitts and nevis,pregnant women receiving prenatal care (%),100.0,0.0,0.0,100.0,0.0,0.0,0.0
5454,5454,st. kitts and nevis,prevalence of overweight (% of adults),35.4,38.3,41.4,44.7,48.0,51.6,0.0
5455,5455,st. kitts and nevis,prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5456,5456,st. kitts and nevis,prevalence of undernourishment (% of population),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5457,5457,st. kitts and nevis,"probability of dying among youth ages 20-24 years (per 1,000)",5.0,6.0,6.6,7.5,9.0,10.3,10.1
5458,5458,st. kitts and nevis,"probability of dying among children ages 5-9 years (per 1,000)",2.3,2.1,1.9,1.6,1.5,1.4,1.3
5459,5459,st. kitts and nevis,"tuberculosis death rate (per 100,000 people)",0.0,0.0,2.3,3.9,2.1,2.0,1.9
5460,5460,st. lucia,"adolescent fertility rate (births per 1,000 women ages 15-19)",105.0938,79.7338,60.667,50.726,45.7624,41.9872,38.5656
5461,5461,st. lucia,adults (ages 15+) living with hiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5462,5462,st. lucia,adults (ages 15-49) newly infected with hiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5463,5463,st. lucia,children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5464,5464,st. lucia,"community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5465,5465,st. lucia,current health expenditure per capita (current us$),0.0,0.0,289.28430176,337.52008057,430.23776245,462.40115356,0.0
5466,5466,st. lucia,"death rate, crude (per 1,000 people)",6.061,6.207,6.98,6.924,7.32,7.706,8.205
5467,5467,st. lucia,diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5468,5468,st. lucia,diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5469,5469,st. lucia,"fertility rate, total (births per woman)",3.399,2.892,2.202,1.675,1.538,1.473,1.411
5470,5470,st. lucia,"immunization, bcg (% of one-year-old children)",94.0,98.0,91.0,97.0,97.0,99.0,89.0
5471,5471,st. lucia,"immunization, dpt (% of children ages 12-23 months)",89.0,98.0,70.0,95.0,97.0,99.0,86.0
5472,5472,st. lucia,"immunization, hepb3 (% of one-year-old children)",0.0,0.0,0.0,95.0,97.0,99.0,86.0
5473,5473,st. lucia,"immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,89.0,56.0,74.0,95.0,71.0
5474,5474,st. lucia,"incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5475,5475,st. lucia,"incidence of tuberculosis (per 100,000 people)",0.0,0.0,6.6,9.9,5.9,9.0,2.2
5476,5476,st. lucia,"life expectancy at birth, total (years)",70.326,71.002,70.768,72.245,72.72,73.138,73.416
5477,5477,st. lucia,"maternal mortality ratio (national estimate, per 100,000 live births)",51.0,0.0,103.0,84.0,133.0,0.0,0.0
5478,5478,st. lucia,"mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,19.8,13.5,9.7,19.0,0.0
5479,5479,st. lucia,"mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,20.3,18.5,17.0,17.3,0.0
5480,5480,st. lucia,"mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5481,5481,st. lucia,"mortality rate, infant (per 1,000 live births)",17.8,16.3,15.6,16.0,17.3,19.5,22.0
5482,5482,st. lucia,people using at least basic drinking water services (% of population),0.0,0.0,90.37986953,91.38715052,93.36868145,95.56809428,96.88784457
5483,5483,st. lucia,pregnant women receiving prenatal care (%),100.0,0.0,47.8,99.2,0.0,0.0,0.0
5484,5484,st. lucia,prevalence of overweight (% of adults),32.5,35.8,39.0,41.8,44.1,47.3,0.0
5485,5485,st. lucia,prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5486,5486,st. lucia,prevalence of undernourishment (% of population),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5487,5487,st. lucia,"probability of dying among youth ages 20-24 years (per 1,000)",7.1,6.5,6.5,6.3,5.9,5.4,5.1
5488,5488,st. lucia,"probability of dying among children ages 5-9 years (per 1,000)",2.0,2.0,2.0,1.9,1.8,1.8,1.7
5489,5489,st. lucia,"tuberculosis death rate (per 100,000 people)",0.0,0.0,0.87,3.7,0.62,1.4,1.3
5490,5490,st. martin (french part),"adolescent fertility rate (births per 1,000 women ages 15-19)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5491,5491,st. martin (french part),adults (ages 15+) living with hiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5492,5492,st. martin (french part),adults (ages 15-49) newly infected with hiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5493,5493,st. martin (french part),children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5494,5494,st. martin (french part),"community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5495,5495,st. martin (french part),current health expenditure per capita (current us$),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5496,5496,st. martin (french part),"death rate, crude (per 1,000 people)",2.748,2.911,3.63,3.527,3.718,4.257,4.788
5497,5497,st. martin (french part),diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5498,5498,st. martin (french part),diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5499,5499,st. martin (french part),"fertility rate, total (births per woman)",2.894,2.742,2.714,2.592,2.397,2.558,2.448
5500,5500,st. martin (french part),"immunization, bcg (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5501,5501,st. martin (french part),"immunization, dpt (% of children ages 12-23 months)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5502,5502,st. martin (french part),"immunization, hepb3 (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5503,5503,st. martin (french part),"immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5504,5504,st. martin (french part),"incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5505,5505,st. martin (french part),"incidence of tuberculosis (per 100,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5506,5506,st. martin (french part),"life expectancy at birth, total (years)",74.463,75.821,76.663,77.555,78.406,79.309,80.149
