Country Name,Country Code,Series Name,1990,1995,2000,2005,2010,2015,2020,cod
Thailand,THA,"Death rate, crude (per 1,000 people)",5.602,5.964,6.043,6.323,6.307,6.724,7.264,193
Thailand,THA,Diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0,193
Thailand,THA,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0,193
Thailand,THA,"Fertility rate, total (births per woman)",2.09,1.898,1.612,1.585,1.576,1.469,1.341,193
Thailand,THA,"Immunization, BCG (% of one-year-old children)",99.0,98.0,99.0,99.0,99.0,99.0,99.0,193
Thailand,THA,"Immunization, DPT (% of children ages 12-23 months)",92.0,96.0,97.0,98.0,99.0,99.0,97.0,193
Thailand,THA,"Immunization, HepB3 (% of one-year-old children)",0.0,93.0,95.0,96.0,98.0,99.0,97.0,193
Thailand,THA,"Immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,99.0,95.0,91.0,95.0,87.0,193
Thailand,THA,"Incidence of malaria (per 1,000 population at risk)",0.0,0.0,6.5764030011321,2.39918616821081,2.54726557941508,0.615218631538107,0.227024885309776,193
Thailand,THA,"Incidence of tuberculosis (per 100,000 people)",0.0,0.0,241.0,224.0,181.0,163.0,144.0,193
Thailand,THA,"Life expectancy at birth, total (years)",70.445,70.948,72.316,73.82,76.131,77.717,79.274,193
Thailand,THA,"Maternal mortality ratio (national estimate, per 100,000 live births)",22.0,9.0,11.0,12.0,48.0,22.0,0.0,193
Thailand,THA,"Mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,39.0,38.9,38.3,32.8,0.0,193
Thailand,THA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0.0,0.0,20.2,16.8,14.9,13.8,0.0,193
Thailand,THA,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,193
Thailand,THA,"Mortality rate, infant (per 1,000 live births)",30.3,23.8,18.7,14.8,11.7,9.3,7.4,193
Thailand,THA,People using at least basic drinking water services (% of population),0.0,0.0,93.86798346,95.89888739,97.7144676,99.25917058,100.0,193
Thailand,THA,Pregnant women receiving prenatal care (%),0.0,0.0,91.8,0.0,0.0,0.0,0.0,193
Thailand,THA,Prevalence of overweight (% of adults),14.2,16.4,18.9,22.3,26.7,31.6,0.0,193
Thailand,THA,Prevalence of overweight (% of children under 5),0.0,4.7,0.0,0.0,0.0,0.0,0.0,193
Thailand,THA,Prevalence of undernourishment (% of population),0.0,0.0,0.0,11.9,9.9,7.3,8.8,193
Thailand,THA,"Probability of dying among youth ages 20-24 years (per 1,000)",9.0,13.8,11.6,9.2,7.2,6.8,6.6,193
Thailand,THA,"Probability of dying among children ages 5-9 years (per 1,000)",3.6,3.2,3.1,3.0,2.4,1.9,1.7,193
Thailand,THA,"Tuberculosis death rate (per 100,000 people)",0.0,0.0,20.0,16.0,13.0,14.0,13.0,193
Timor-leste,TLS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",57.7282,59.1584,61.6138,57.2426,44.6758,35.8114,29.522,194
Timor-leste,TLS,Adults (ages 15+) living with HIV,100.0,200.0,200.0,500.0,510.0,860.0,1300.0,194
Timor-leste,TLS,Adults (ages 15-49) newly infected with HIV,100.0,100.0,100.0,100.0,100.0,200.0,200.0,194
Timor-leste,TLS,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,5.7,0.0,0.0,194
Timor-leste,TLS,"Community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,194
Timor-leste,TLS,Current health expenditure per capita (current US$),0.0,0.0,0.0,24.51493263,52.1896553,102.22695923,0.0,194
Timor-leste,TLS,"Death rate, crude (per 1,000 people)",18.691,16.323,10.187,8.796,7.951,7.549,6.831,194
Timor-leste,TLS,Diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0,194
Timor-leste,TLS,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,62.7,0.0,0.0,194
Timor-leste,TLS,"Fertility rate, total (births per woman)",5.811,5.936,5.98,5.705,4.845,3.903,3.247,194
Timor-leste,TLS,"Immunization, BCG (% of one-year-old children)",0.0,0.0,0.0,70.0,79.0,79.0,88.0,194
Timor-leste,TLS,"Immunization, DPT (% of children ages 12-23 months)",0.0,0.0,0.0,55.0,72.0,76.0,86.0,194
Timor-leste,TLS,"Immunization, HepB3 (% of one-year-old children)",0.0,0.0,0.0,0.0,72.0,76.0,86.0,194
Timor-leste,TLS,"Immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,0.0,0.0,0.0,78.0,194
Timor-leste,TLS,"Incidence of malaria (per 1,000 population at risk)",0.0,0.0,151.881445715921,164.27314465093,99.741069926677,0.0977669147872459,0.00322578824151799,194
Timor-leste,TLS,"Incidence of tuberculosis (per 100,000 people)",0.0,0.0,0.0,498.0,498.0,498.0,473.0,194
Timor-leste,TLS,"Life expectancy at birth, total (years)",44.953,48.024,58.568,62.328,65.304,67.137,68.475,194
Timor-leste,TLS,"Maternal mortality ratio (national estimate, per 100,000 live births)",0.0,0.0,0.0,0.0,241.0,0.0,0.0,194
Timor-leste,TLS,"Mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,14.5,15.6,15.3,13.1,0.0,194
Timor-leste,TLS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0.0,0.0,19.0,19.8,19.9,18.6,0.0,194
Timor-leste,TLS,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,194
Timor-leste,TLS,"Mortality rate, infant (per 1,000 live births)",131.6,106.2,84.5,65.7,51.4,42.8,36.5,194
Timor-leste,TLS,People using at least basic drinking water services (% of population),0.0,0.0,0.0,55.16879497,64.22163578,75.25010371,85.4956012,194
Timor-leste,TLS,Pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,84.4,0.0,0.0,194
Timor-leste,TLS,Prevalence of overweight (% of adults),9.3,11.0,12.9,15.2,17.8,20.9,0.0,194
Timor-leste,TLS,Prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,0.0,1.3,194
Timor-leste,TLS,Prevalence of undernourishment (% of population),0.0,0.0,0.0,32.2,31.2,24.5,26.2,194
Timor-leste,TLS,"Probability of dying among youth ages 20-24 years (per 1,000)",12.7,17.0,12.4,6.6,6.3,12.4,15.6,194
Timor-leste,TLS,"Probability of dying among children ages 5-9 years (per 1,000)",17.2,13.9,11.0,8.4,6.5,5.4,4.6,194
Timor-leste,TLS,"Tuberculosis death rate (per 100,000 people)",0.0,0.0,0.0,62.0,46.0,102.0,89.0,194
Togo,TGO,"Adolescent fertility rate (births per 1,000 women ages 15-19)",114.3596,101.1818,94.9228,93.0648,92.1382,90.1494,87.8814,195
Togo,TGO,Adults (ages 15+) living with HIV,13000.0,48000.0,93000.0,97000.0,95000.0,97000.0,98000.0,195
Togo,TGO,Adults (ages 15-49) newly infected with HIV,3600.0,11000.0,9500.0,5700.0,4700.0,3500.0,2100.0,195
Togo,TGO,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,60.0,0.0,33.8,0.0,0.0,195
Togo,TGO,"Community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,195
Togo,TGO,Current health expenditure per capita (current US$),0.0,0.0,11.41868877,18.11136246,32.09547043,38.17872238,0.0,195
Togo,TGO,"Death rate, crude (per 1,000 people)",12.707,12.537,11.898,11.071,10.326,9.165,8.417,195
Togo,TGO,Diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0,195
Togo,TGO,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,25.0,0.0,23.6,0.0,0.0,195
Togo,TGO,"Fertility rate, total (births per woman)",6.133,5.646,5.269,5.069,5.007,4.594,4.323,195
Togo,TGO,"Immunization, BCG (% of one-year-old children)",99.0,83.0,84.0,96.0,97.0,93.0,96.0,195
Togo,TGO,"Immunization, DPT (% of children ages 12-23 months)",77.0,58.0,64.0,82.0,83.0,82.0,82.0,195
Togo,TGO,"Immunization, HepB3 (% of one-year-old children)",0.0,0.0,0.0,0.0,83.0,82.0,82.0,195
Togo,TGO,"Immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,0.0,0.0,0.0,46.0,195
Togo,TGO,"Incidence of malaria (per 1,000 population at risk)",0.0,0.0,445.783917897915,461.287006318827,318.571917540504,352.471514354045,228.858097557635,195
Togo,TGO,"Incidence of tuberculosis (per 100,000 people)",0.0,0.0,52.0,71.0,76.0,52.0,35.0,195
Togo,TGO,"Life expectancy at birth, total (years)",54.37,54.037,54.742,55.962,57.304,59.396,61.035,195
Togo,TGO,"Maternal mortality ratio (national estimate, per 100,000 live births)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,195
Togo,TGO,"Mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,30.1,30.9,31.1,29.9,0.0,195
Togo,TGO,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0.0,0.0,26.5,27.4,27.2,25.6,0.0,195
Togo,TGO,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,195
Togo,TGO,"Mortality rate, infant (per 1,000 live births)",90.9,84.8,75.7,66.3,58.3,50.8,44.4,195
Togo,TGO,People using at least basic drinking water services (% of population),0.0,0.0,45.30163026,51.5193694,57.61240183,63.63712635,68.58372009,195
Togo,TGO,Pregnant women receiving prenatal care (%),0.0,0.0,72.9,0.0,71.6,0.0,0.0,195
Togo,TGO,Prevalence of overweight (% of adults),14.7,16.9,19.3,21.9,24.6,27.5,0.0,195
Togo,TGO,Prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.7,0.0,0.0,195
Togo,TGO,Prevalence of undernourishment (% of population),0.0,0.0,0.0,27.7,20.8,20.5,18.8,195
Togo,TGO,"Probability of dying among youth ages 20-24 years (per 1,000)",12.9,13.2,13.7,13.3,12.1,10.7,10.0,195
Togo,TGO,"Probability of dying among children ages 5-9 years (per 1,000)",24.9,21.2,17.8,14.6,11.6,9.2,7.6,195
Togo,TGO,"Tuberculosis death rate (per 100,000 people)",0.0,0.0,6.2,8.1,11.0,6.4,3.3,195
Tonga,TON,"Adolescent fertility rate (births per 1,000 women ages 15-19)",24.9144,23.3114,21.7608,19.8974,17.5552,15.438,13.6666,196
Tonga,TON,Adults (ages 15+) living with HIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196
Tonga,TON,Adults (ages 15-49) newly infected with HIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196
Tonga,TON,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0,196
Tonga,TON,"Community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,196
Tonga,TON,Current health expenditure per capita (current US$),0.0,0.0,58.27169418,116.7634201,177.96894836,187.3837738,0.0,196
Tonga,TON,"Death rate, crude (per 1,000 people)",6.842,6.827,6.759,6.648,6.605,6.782,6.946,196
Tonga,TON,Diabetes prevalence (% of population ages 20 to 79),0.0,0.0,11.5,0.0,0.0,0.0,0.0,196
Tonga,TON,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0,196
Tonga,TON,"Fertility rate, total (births per woman)",4.644,4.447,4.108,4.179,3.889,3.562,3.267,196
Tonga,TON,"Immunization, BCG (% of one-year-old children)",99.0,99.0,99.0,99.0,99.0,91.0,99.0,196
Tonga,TON,"Immunization, DPT (% of children ages 12-23 months)",94.0,95.0,95.0,99.0,99.0,96.0,99.0,196
Tonga,TON,"Immunization, HepB3 (% of one-year-old children)",94.0,91.0,97.0,99.0,99.0,96.0,99.0,196
Tonga,TON,"Immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,98.0,98.0,99.0,99.0,196
Tonga,TON,"Incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,196
Tonga,TON,"Incidence of tuberculosis (per 100,000 people)",0.0,0.0,27.0,20.0,12.0,15.0,8.7,196
Tonga,TON,"Life expectancy at birth, total (years)",67.294,68.17,68.978,69.768,70.323,70.607,70.928,196
Tonga,TON,"Maternal mortality ratio (national estimate, per 100,000 live births)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,196
Tonga,TON,"Mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,13.3,13.9,5.8,6.9,0.0,196
Tonga,TON,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0.0,0.0,27.6,26.1,26.3,26.1,0.0,196
Tonga,TON,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,196
Tonga,TON,"Mortality rate, infant (per 1,000 live births)",18.8,16.1,14.5,12.7,11.3,10.7,9.8,196
Tonga,TON,People using at least basic drinking water services (% of population),0.0,0.0,98.14719199,98.18325041,98.36656242,98.54970535,98.73108083,196
Tonga,TON,Pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,97.9,0.0,0.0,196
Tonga,TON,Prevalence of overweight (% of adults),63.9,67.2,70.2,73.1,75.7,78.1,0.0,196
Tonga,TON,Prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0,196
Tonga,TON,Prevalence of undernourishment (% of population),0.0,0.0,0.0,0.0,0.0,0.0,0.0,196
Tonga,TON,"Probability of dying among youth ages 20-24 years (per 1,000)",4.4,4.4,4.8,5.4,5.2,4.9,5.0,196
Tonga,TON,"Probability of dying among children ages 5-9 years (per 1,000)",1.8,2.1,2.5,2.6,2.3,1.8,1.5,196
Tonga,TON,"Tuberculosis death rate (per 100,000 people)",0.0,0.0,2.3,1.7,1.0,1.3,0.72,196
Trinidad and tobago,TTO,"Adolescent fertility rate (births per 1,000 women ages 15-19)",62.484,49.0074,40.7776,38.2248,36.1182,31.976,27.8214,197
Trinidad and tobago,TTO,Adults (ages 15+) living with HIV,2000.0,5000.0,8800.0,11000.0,12000.0,11000.0,11000.0,197
Trinidad and tobago,TTO,Adults (ages 15-49) newly infected with HIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197
Trinidad and tobago,TTO,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0,197
Trinidad and tobago,TTO,"Community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,197
Trinidad and tobago,TTO,Current health expenditure per capita (current US$),0.0,0.0,277.21578979,553.06860352,861.51055908,1107.18554688,0.0,197
Trinidad and tobago,TTO,"Death rate, crude (per 1,000 people)",6.694,6.503,6.98,6.543,6.708,6.797,7.9,197
Trinidad and tobago,TTO,Diabetes prevalence (% of population ages 20 to 79),0.0,0.0,14.1,0.0,0.0,0.0,0.0,197
Trinidad and tobago,TTO,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0,197
Trinidad and tobago,TTO,"Fertility rate, total (births per woman)",2.382,1.931,1.769,1.68,1.701,1.682,1.631,197
Trinidad and tobago,TTO,"Immunization, BCG (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,197
Trinidad and tobago,TTO,"Immunization, DPT (% of children ages 12-23 months)",82.0,89.0,90.0,95.0,90.0,96.0,96.0,197
Trinidad and tobago,TTO,"Immunization, HepB3 (% of one-year-old children)",0.0,0.0,0.0,95.0,90.0,90.0,96.0,197
Trinidad and tobago,TTO,"Immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,84.0,82.0,79.0,90.0,197
Trinidad and tobago,TTO,"Incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,197
Trinidad and tobago,TTO,"Incidence of tuberculosis (per 100,000 people)",0.0,0.0,17.0,14.0,18.0,15.0,17.0,197
Trinidad and tobago,TTO,"Life expectancy at birth, total (years)",68.272,69.17,69.102,71.308,72.725,74.503,74.406,197
Trinidad and tobago,TTO,"Maternal mortality ratio (national estimate, per 100,000 live births)",51.0,64.0,53.0,31.0,64.0,0.0,0.0,197
Trinidad and tobago,TTO,"Mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,13.6,19.2,20.2,13.1,0.0,197
Trinidad and tobago,TTO,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0.0,0.0,28.7,25.2,21.9,19.3,0.0,197
Trinidad and tobago,TTO,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,197
Trinidad and tobago,TTO,"Mortality rate, infant (per 1,000 live births)",26.7,25.2,24.7,23.0,20.1,17.3,14.8,197
Trinidad and tobago,TTO,People using at least basic drinking water services (% of population),0.0,0.0,92.20424493,93.99415538,95.77916246,98.13617765,98.87517077,197
Trinidad and tobago,TTO,Pregnant women receiving prenatal care (%),0.0,0.0,92.4,0.0,0.0,0.0,0.0,197
Trinidad and tobago,TTO,Prevalence of overweight (% of adults),27.7,30.9,34.6,38.3,41.7,45.3,0.0,197
Trinidad and tobago,TTO,Prevalence of overweight (% of children under 5),0.0,0.0,5.0,0.0,0.0,0.0,0.0,197
Trinidad and tobago,TTO,Prevalence of undernourishment (% of population),0.0,0.0,0.0,11.1,8.2,6.8,7.5,197
Trinidad and tobago,TTO,"Probability of dying among youth ages 20-24 years (per 1,000)",6.8,6.9,7.4,8.6,9.5,8.4,9.0,197
Trinidad and tobago,TTO,"Probability of dying among children ages 5-9 years (per 1,000)",2.0,1.8,1.7,1.5,1.3,1.1,0.9,197
Trinidad and tobago,TTO,"Tuberculosis death rate (per 100,000 people)",0.0,0.0,2.2,1.5,1.6,1.5,1.5,197
Tunisia,TUN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",19.7178,12.629,7.5222,6.2956,7.1268,7.7406,7.868,198
Tunisia,TUN,Adults (ages 15+) living with HIV,100.0,100.0,500.0,1100.0,2900.0,4200.0,5000.0,198
Tunisia,TUN,Adults (ages 15-49) newly infected with HIV,100.0,100.0,100.0,500.0,500.0,500.0,500.0,198
Tunisia,TUN,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0,198
Tunisia,TUN,"Community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,198
Tunisia,TUN,Current health expenditure per capita (current US$),0.0,0.0,111.66085052,172.34443665,243.71401978,255.69973755,0.0,198
Tunisia,TUN,"Death rate, crude (per 1,000 people)",5.5,4.979,4.773,4.937,5.329,5.811,6.752,198
Tunisia,TUN,Diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0,198
Tunisia,TUN,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0,198
Tunisia,TUN,"Fertility rate, total (births per woman)",3.471,2.673,2.049,1.981,2.105,2.251,2.114,198
Tunisia,TUN,"Immunization, BCG (% of one-year-old children)",96.0,97.0,95.0,98.0,98.0,97.0,92.0,198
Tunisia,TUN,"Immunization, DPT (% of children ages 12-23 months)",93.0,94.0,97.0,98.0,98.0,98.0,97.0,198
Tunisia,TUN,"Immunization, HepB3 (% of one-year-old children)",0.0,0.0,94.0,97.0,98.0,98.0,97.0,198
Tunisia,TUN,"Immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,98.0,99.0,98.0,98.0,96.0,198
Tunisia,TUN,"Incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,198
Tunisia,TUN,"Incidence of tuberculosis (per 100,000 people)",0.0,0.0,26.0,26.0,28.0,38.0,36.0,198
Tunisia,TUN,"Life expectancy at birth, total (years)",70.11,71.988,73.69,74.764,75.421,75.692,75.292,198
Tunisia,TUN,"Maternal mortality ratio (national estimate, per 100,000 live births)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,198
Tunisia,TUN,"Mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,23.7,24.1,23.9,22.9,0.0,198
Tunisia,TUN,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0.0,0.0,19.1,17.7,16.8,16.0,0.0,198
Tunisia,TUN,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,198
Tunisia,TUN,"Mortality rate, infant (per 1,000 live births)",43.1,34.4,25.0,18.8,15.8,14.8,14.3,198
Tunisia,TUN,People using at least basic drinking water services (% of population),0.0,0.0,88.54523455,90.49617491,92.22490194,94.8454551,97.54330899,198
Tunisia,TUN,Pregnant women receiving prenatal care (%),0.0,79.0,91.5,0.0,0.0,0.0,0.0,198
Tunisia,TUN,Prevalence of overweight (% of adults),43.5,47.4,51.1,54.5,57.8,61.0,0.0,198
Tunisia,TUN,Prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0,198
Tunisia,TUN,Prevalence of undernourishment (% of population),0.0,0.0,0.0,4.3,3.4,2.5,3.1,198
Tunisia,TUN,"Probability of dying among youth ages 20-24 years (per 1,000)",5.0,4.8,4.3,3.8,3.5,3.8,4.5,198
Tunisia,TUN,"Probability of dying among children ages 5-9 years (per 1,000)",3.9,3.0,2.4,2.1,1.8,1.7,1.6,198
Tunisia,TUN,"Tuberculosis death rate (per 100,000 people)",0.0,0.0,1.7,1.6,1.5,1.3,1.2,198
Turkiye,TUR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",64.9088,56.9144,49.0298,41.2136,34.1514,28.4326,23.5494,199
Turkiye,TUR,Adults (ages 15+) living with HIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199
Turkiye,TUR,Adults (ages 15-49) newly infected with HIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199
Turkiye,TUR,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0,199
Turkiye,TUR,"Community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,199
Turkiye,TUR,Current health expenditure per capita (current US$),0.0,0.0,199.49937439,364.90805054,539.32714844,453.1164856,0.0,199
Turkiye,TUR,"Death rate, crude (per 1,000 people)",6.841,6.229,5.616,5.35,5.251,5.125,6.378,199
Turkiye,TUR,Diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0,199
Turkiye,TUR,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0,199
Turkiye,TUR,"Fertility rate, total (births per woman)",3.126,2.792,2.505,2.224,2.137,2.194,1.917,199
Turkiye,TUR,"Immunization, BCG (% of one-year-old children)",93.0,90.0,96.0,88.0,97.0,96.0,96.0,199
Turkiye,TUR,"Immunization, DPT (% of children ages 12-23 months)",84.0,67.0,85.0,90.0,97.0,97.0,98.0,199
Turkiye,TUR,"Immunization, HepB3 (% of one-year-old children)",0.0,0.0,71.0,85.0,96.0,97.0,98.0,199
Turkiye,TUR,"Immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,98.0,91.0,86.0,93.0,199
Turkiye,TUR,"Incidence of malaria (per 1,000 population at risk)",0.0,0.0,2.78109439664945,0.472163535335799,0.0,0.0,0.0,199
Turkiye,TUR,"Incidence of tuberculosis (per 100,000 people)",0.0,0.0,33.0,33.0,25.0,18.0,16.0,199
Turkiye,TUR,"Life expectancy at birth, total (years)",67.709,69.609,71.861,73.534,75.069,76.646,75.85,199
Turkiye,TUR,"Maternal mortality ratio (national estimate, per 100,000 live births)",0.0,0.0,0.0,0.0,20.0,17.0,0.0,199
Turkiye,TUR,"Mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,9.0,6.8,6.8,9.9,0.0,199
Turkiye,TUR,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0.0,0.0,21.0,18.2,17.9,16.4,0.0,199
Turkiye,TUR,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,199
Turkiye,TUR,"Mortality rate, infant (per 1,000 live births)",55.5,42.2,30.9,22.0,15.5,11.1,8.1,199
Turkiye,TUR,People using at least basic drinking water services (% of population),0.0,0.0,93.56415928,94.47208865,95.41132275,96.25615912,97.01426916,199
Turkiye,TUR,Pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0,199
Turkiye,TUR,Prevalence of overweight (% of adults),48.4,52.8,56.4,59.8,63.1,66.2,0.0,199
Turkiye,TUR,Prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0,199
Turkiye,TUR,Prevalence of undernourishment (% of population),0.0,0.0,0.0,2.5,2.5,2.5,2.5,199
Turkiye,TUR,"Probability of dying among youth ages 20-24 years (per 1,000)",6.2,6.7,4.4,3.4,2.7,2.6,2.2,199
Turkiye,TUR,"Probability of dying among children ages 5-9 years (per 1,000)",7.5,6.5,5.3,3.9,2.3,1.3,0.8,199
Turkiye,TUR,"Tuberculosis death rate (per 100,000 people)",0.0,0.0,2.5,1.3,1.2,0.69,0.5,199
Turkmenistan,TKM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",24.7594,25.8288,24.8256,23.0568,24.7322,25.2328,23.8612,200
Turkmenistan,TKM,Adults (ages 15+) living with HIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
Turkmenistan,TKM,Adults (ages 15-49) newly infected with HIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
Turkmenistan,TKM,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
Turkmenistan,TKM,"Community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
Turkmenistan,TKM,Current health expenditure per capita (current US$),0.0,0.0,76.63774109,345.14273071,221.79844666,405.12609863,0.0,200
Turkmenistan,TKM,"Death rate, crude (per 1,000 people)",8.257,7.788,6.949,6.869,6.377,6.53,6.836,200
Turkmenistan,TKM,Diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
Turkmenistan,TKM,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,20.7,0.0,0.0,0.0,0.0,200
Turkmenistan,TKM,"Fertility rate, total (births per woman)",4.243,3.507,2.898,2.658,2.833,2.93,2.701,200
Turkmenistan,TKM,"Immunization, BCG (% of one-year-old children)",0.0,93.0,99.0,99.0,99.0,99.0,98.0,200
Turkmenistan,TKM,"Immunization, DPT (% of children ages 12-23 months)",0.0,93.0,97.0,99.0,96.0,99.0,98.0,200
Turkmenistan,TKM,"Immunization, HepB3 (% of one-year-old children)",0.0,0.0,0.0,99.0,96.0,99.0,99.0,200
Turkmenistan,TKM,"Immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,92.0,98.0,99.0,99.0,99.0,200
Turkmenistan,TKM,"Incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.08175834957145,0.00323570143535716,0.0,0.0,0.0,200
