Country Name,Country Code,Time,Time Code,Access to Clean Fuels and Technologies for cooking (% of total population) [2.1_ACCESS.CFT.TOT],Access to electricity (% of rural population with access) [1.2_ACCESS.ELECTRICITY.RURAL],Access to electricity (% of total population) [1.1_ACCESS.ELECTRICITY.TOT],Access to electricity (% of urban population with access) [1.3_ACCESS.ELECTRICITY.URBAN],Energy intensity level of primary energy (MJ/2011 USD PPP) [6.1_PRIMARY.ENERGY.INTENSITY],Renewable electricity output (GWh) [4.1.2_REN.ELECTRICITY.OUTPUT],Renewable electricity share of total electricity output (%) [4.1_SHARE.RE.IN.ELECTRICITY],Renewable energy consumption (TJ) [3.1_RE.CONSUMPTION],Renewable energy share of TFEC (%) [2.1_SHARE.TOTAL.RE.IN.TFEC],Total electricity output (GWh) [4.1.1_TOTAL.ELECTRICITY.OUTPUT],Total final energy consumption (TFEC) (TJ) [1.1_TOTAL.FINAL.ENERGY.CONSUM]
Sweden,SWE,1998,YR1998,..,100,100,100,7.16628923642844,78098,49.1828881989533,511554.1,35.6579034240524,158791,1434616.314696
Sweden,SWE,1999,YR1999,..,100,100,100,6.73238861141452,74747,48.2743254239915,492058.1,34.7922504929848,154838,1414274.998104
Sweden,SWE,2000,YR2000,100,100,100,100,6.09563863539535,83140,57.2467310698129,562267,40.0082586688854,145231,1405377.336348
Sweden,SWE,2001,YR2001,100,100,100,100,6.377362765858,83321,51.5616200996318,519611.6,37.6615758371226,161595,1379686.294188
Sweden,SWE,2002,YR2002,100,100,100,100,6.40261416430065,71145,48.4969325153374,498528.3,36.1487613324956,146700,1379102.026248
Sweden,SWE,2003,YR2003,100,100,100,100,6.11265644419824,58731,43.3826516668021,478996.6,34.910426455174,135379,1372073.18454
Sweden,SWE,2004,YR2004,100,100,100,100,6.0875819086828,68176,44.9493317861452,488255.9,35.8233124779583,151673,1362955.757652
Sweden,SWE,2005,YR2005,100,100,100,100,5.80596463284427,81232,51.2941622201875,539937,39.9918953271391,158365,1350116.056224
Sweden,SWE,2006,YR2006,100,100,100,100,5.39946419749873,71071,49.6007984031936,548249.7,41.1265877683782,143286,1333078.501644
Sweden,SWE,2007,YR2007,100,100,100,100,5.20635747891381,77428,52.0269044435336,574613,42.9246551712398,148823,1338654.900564
Sweden,SWE,2008,YR2008,100,100,100,100,5.18758724019545,81406,54.309045058508,580866.5,44.8655881318183,149894,1294681.568184
Sweden,SWE,2009,YR2009,100,100,100,100,5.00855165613748,79804,58.4199584199584,596301.6,47.0773641961662,136604,1266641.856828
Sweden,SWE,2010,YR2010,100,100,100,100,5.2976518915606,82101,55.3017647851273,630467.9,45.9778059302002,148460,1371243.9888
Sweden,SWE,2011,YR2011,100,100,100,100,5.0524539668446,84059,55.9446004765264,604701,46.4870296536003,150254,1300795.091676
Sweden,SWE,2012,YR2012,100,100,100,100,5.09959290268781,98310,59.0677497656757,650364.5,49.9485495007274,166436,1302068.84184
Sweden,SWE,2013,YR2013,100,100,100,100,4.96140577729231,82688,54.0334964811051,619211.8,48.8252222639117,153031,1268221.159656
Sweden,SWE,2014,YR2014,100,100,100,100,4.71380497784354,85741,55.8376857652682,622659.8,49.69341469037,153554,1253002.644072
Sweden,SWE,2015,YR2015,100,100,100,100,4.26906119402757,102442,63.2627477135323,679811.9,53.2477697984376,161931,1276695.535932
Sweden,SWE,2016,YR2016,100,100,100,100,..,..,..,..,..,..,..
Switzerland,CHE,1990,YR1990,..,100,100,100,3.25933897436467,30236,54.9825429153331,127292.1,17.1239100400375,54992,743358.845628
Switzerland,CHE,1991,YR1991,..,100,100,100,3.33955881647516,32517,57.1637015681035,136786.4,17.4727504844574,56884,782855.567712
Switzerland,CHE,1992,YR1992,..,100,100,100,3.3558528830457,33185,56.9093840032926,135964.6,17.2986254817236,58312,785984.991372
Switzerland,CHE,1993,YR1993,..,100,100,100,3.27596447422759,36256,59.5727900098587,139547.6,18.3554219038458,60860,760252.7511
Switzerland,CHE,1994,YR1994,..,100,100,100,3.26410535997888,39627,60.5732191990217,138588.9,18.6945738104868,65420,741332.225088
Switzerland,CHE,1995,YR1995,..,100,100,100,3.20213897041298,35749,57.4299575889988,137644.6,18.0659496503748,62248,761900.717448
Switzerland,CHE,1996,YR1996,..,100,100,100,3.24526631437747,29368,52.2088496204512,133486.8,17.1169787499686,56251,779850.240804
Switzerland,CHE,1997,YR1997,..,100,100,100,3.2278108907479,34726,56.0169054071493,135778.2,17.8231174989889,61992,761809.487076
Switzerland,CHE,1998,YR1998,..,100,100,100,3.1734381750315,34178,54.8568310220853,136869.7,17.5042511831886,62304,781922.623068
Switzerland,CHE,1999,YR1999,..,100,100,100,3.12769448752848,40775,59.3755915716512,150107,18.80686907306,68673,798149.864376
Switzerland,CHE,2000,YR2000,100,100,100,100,2.96894993439049,37691,57.0004839392656,146736.6,18.6301241415603,66124,787630.822452
Switzerland,CHE,2001,YR2001,100,100,100,100,3.10825003524658,42207,59.3979565988348,155907.7,19.1961924650986,71058,812180.333592
Switzerland,CHE,2002,YR2002,100,100,100,100,3.02558323182667,36150,55.2203467501718,147881.3,18.691860118014,65465,791153.470368
Switzerland,CHE,2003,YR2003,100,100,100,100,3.03659108610105,35790,54.7247706422018,151476.5,18.5609073087373,65400,816105.039912
Switzerland,CHE,2004,YR2004,100,100,100,100,2.96337422864257,34751,54.4132153761841,153198.6,18.6423144230497,63865,821778.865668
Switzerland,CHE,2005,YR2005,100,100,100,100,2.85974756306994,32280,55.8583813528526,160987.6,19.3109091541427,57789,833661.422748
Switzerland,CHE,2006,YR2006,100,100,100,100,2.87057924912329,32141,51.7268572164285,154265.8,18.6568106777046,62136,826860.510432
Switzerland,CHE,2007,YR2007,100,100,100,100,2.62110109298994,36479,54.9060040036725,159574.1,19.930051686683,66439,800670.778524
Switzerland,CHE,2008,YR2008,100,100,100,100,2.66321554632083,37325,55.6790381287666,168002.3,20.2420204736258,67036,829968.037128
Switzerland,CHE,2009,YR2009,100,100,100,100,2.74125718880604,37033,55.5442232987866,169071,20.7538728903066,66673,814647.949776
Switzerland,CHE,2010,YR2010,100,100,100,100,2.58676090834769,37471,56.7295464179737,182261.1,21.4603638355235,66052,849291.75198
Switzerland,CHE,2011,YR2011,100,100,100,100,2.46010977321302,34018,54.0929907136497,168578,21.5570329141586,62888,782009.289828
Switzerland,CHE,2012,YR2012,100,100,100,100,2.45680636313638,40526,59.4746110948048,186281.6,22.9585027869576,68140,811383.920496
Switzerland,CHE,2013,YR2013,100,100,100,100,2.51924696961273,40678,59.1938300349243,191033,22.9925196662751,68720,830848.4793
Switzerland,CHE,2014,YR2014,100,100,100,100,2.26045914555154,40670,58.0154631822202,178272,23.4181472290315,70102,761255.782776
Switzerland,CHE,2015,YR2015,100,100,100,100,2.19457627268498,41111,62.1979817540887,195365.5,25.2919836825127,66097,772440.400296
Switzerland,CHE,2016,YR2016,100,100,100,100,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,1990,YR1990,..,64.6217029426862,80.5458450317383,97.1657791137695,9.61255645429924,2728,23.4949616742744,7085.719,2.36001739730949,11611,300240.117216
Syrian Arab Republic,SYR,1991,YR1991,..,65.9606902627085,81.3898162841797,97.359634399414,9.70615955174467,2684,22.0379341489449,6935.349,2.10730727516493,12179,329109.526728
Syrian Arab Republic,SYR,1992,YR1992,..,67.3082535196856,82.233283996582,97.5533142089844,8.18365317254498,2640,21.015761821366,6834.218,2.23911317761395,12562,305219.855268
Syrian Arab Republic,SYR,1993,YR1993,..,68.6602829698246,83.0736923217773,97.745964050293,7.81988444806677,2596,20.541224877354,6720.133,2.23060341537259,12638,301269.735072
Syrian Arab Republic,SYR,1994,YR1994,..,70.0112182357542,83.9079818725586,97.9365539550781,7.6102834078082,2552,16.8093795283889,6110.709,2.05800756854578,15182,296923.543596
Syrian Arab Republic,SYR,1995,YR1995,..,71.2894216761907,84.7330932617187,98.1209564208984,7.52012475910406,2510,15.1022864019254,5550.834,1.80598957561419,16620,307356.923592
Syrian Arab Republic,SYR,1996,YR1996,..,72.5447030488853,85.5459671020508,98.3035507202148,7.22951468549692,2550,13.9032768115152,5636.407,1.66354982146806,18341,338818.04604
Syrian Arab Republic,SYR,1997,YR1997,..,73.7907893749732,86.3435440063477,98.4810104370117,7.47429705600854,2600,13.3251332513325,5743.415,1.69053402684391,19512,339739.686324
Syrian Arab Republic,SYR,1998,YR1998,..,75.0212652880435,87.1227722167969,98.6524047851563,7.799538817703,2700,12.760527435134,5956.577,1.60685266409116,21159,370698.392772
Syrian Arab Republic,SYR,1999,YR1999,..,76.2311376760424,87.8805847167969,98.8172149658203,8.05134295765423,2720,11.919891318638,6041.671,1.75135700453601,22819,344970.841716
Syrian Arab Republic,SYR,2000,YR2000,97.18,77.4155328716341,88.6154403686523,98.9757919311523,8.02536181323823,3231,12.8127850259745,6923.329,2.00042573259296,25217,346092.778512
Syrian Arab Republic,SYR,2001,YR2001,97.53,78.5833454228229,89.3318939208984,99.1295623779297,7.93231098880296,3410,12.7657981431566,7617.778,2.07309851041265,26712,367458.563196
Syrian Arab Republic,SYR,2002,YR2002,97.79,73.6,86.6,99.5,7.64181944367067,2451,8.74950915646307,5836.099,1.61359170008829,28013,361683.751824
Syrian Arab Republic,SYR,2003,YR2003,97.99,80.905521870625,90.7338104248047,99.4323348999024,7.63509301522039,2758,9.33870585446788,6653.102,1.91221495018422,29533,347926.471308
Syrian Arab Republic,SYR,2004,YR2004,98.23,82.0810674059972,91.4314117431641,99.5855026245117,7.46431748670427,4175,13.0155563176107,10171.47,2.60221527887073,32077,390877.34526
Syrian Arab Republic,SYR,2005,YR2005,98.37,83.2907649510238,92.1348495483398,99.7347793579102,8.45143950950799,4325,12.3801345355661,10697.17,2.11133160626113,34935,506655.135
Syrian Arab Republic,SYR,2006,YR2006,98.57,99.1804266602386,99.5057574004943,99.7575079276254,8.36958888249078,3945,10.5812300512298,9768.036,1.82627597084827,37283,534860.894844
Syrian Arab Republic,SYR,2007,YR2007,98.56,85.9517625934781,93.5835037231445,99.947509765625,8.29046584158714,3478,9.00056932870969,8722.938,1.56618652392688,38642,556953.968556
Syrian Arab Republic,SYR,2008,YR2008,98.71,87.4618989617804,94.339340209961,99.987289428711,8.09637523190927,2869,6.99363771542793,7168.762,1.2723188952157,41023,563440.661532
Syrian Arab Republic,SYR,2009,YR2009,98.76,89.0785075899537,95.1162033081055,99.9985580444336,7.11193515178511,1866,4.3086727625381,4459.272,0.93302319468194,43308,477937.957536
Syrian Arab Republic,SYR,2010,YR2010,98.85,83.5299960777907,92.7,100,6.92930535696062,2592,5.58464223385689,7011.013,1.41058497099232,46413,497028.760704
Syrian Arab Republic,SYR,2011,YR2011,98.9,92.536516490213,96.7209930419922,100,6.79159955937092,3283,7.84280936454849,8812.226,1.90335550840765,41860,462983.712768
Syrian Arab Republic,SYR,2012,YR2012,98.91,94.3568480914713,97.5429153442383,100,6.53165724468853,3237,9.22800615770568,8688.001,2.51969571307407,35078,344803.579056
Syrian Arab Republic,SYR,2013,YR2013,98.99,96.1981230686249,98.3596801757813,100,6.79931128804848,3000,12.0317638565814,8061.411,2.85821560028008,24934,282043.488924
Syrian Arab Republic,SYR,2014,YR2014,99.02,97.8726224955103,99.0906524658203,100,4.4497962955147,2340,11.1074191864053,6333.254,2.35322956372371,21067,269130.309156
Syrian Arab Republic,SYR,2015,YR2015,99.05,99.1416030383059,99.6365203857422,100,4.02523310634409,413,2.30971422179968,1299,0.52115517170161,17881,249253.978572
Syrian Arab Republic,SYR,2016,YR2016,99.02,100,100,100,..,..,..,..,..,..,..
"Taiwan, China",TWN,1990,YR1990,..,..,..,..,..,6384,7.22188284802824,20688.79,1.94313747258443,88398,1064710.5669
"Taiwan, China",TWN,1991,YR1991,..,..,..,..,..,3856,3.95385798513202,13025.63,1.16000952151818,97525,1122889.92102
"Taiwan, China",TWN,1992,YR1992,..,..,..,..,..,6558,6.32187786185955,21875.35,1.81556370602448,103735,1204879.229928
"Taiwan, China",TWN,1993,YR1993,..,..,..,..,..,4110,3.65025089924064,14470.61,1.15060605767542,112595,1257651.122508
"Taiwan, China",TWN,1994,YR1994,..,..,..,..,..,5062,4.19001580981864,17751.91,1.33686408526547,120811,1327876.946928
"Taiwan, China",TWN,1995,YR1995,..,..,..,..,..,4839,3.74898314933178,17326.27,1.25517025120068,129075,1380392.021196
"Taiwan, China",TWN,1996,YR1996,..,..,..,..,..,4743,3.4453952434223,17215.16,1.19122011474356,137662,1445170.358268
"Taiwan, China",TWN,1997,YR1997,..,..,..,..,..,5704,3.90241232571186,21854.5,1.46569736534994,146166,1491064.9713
"Taiwan, China",TWN,1998,YR1998,..,..,..,..,..,6784,4.27257841037914,25204.55,1.61569631019789,158780,1559980.662264
"Taiwan, China",TWN,1999,YR1999,..,..,..,..,..,5773,3.48649007742387,22254.51,1.37730615608557,165582,1615799.79162
"Taiwan, China",TWN,2000,YR2000,..,..,..,..,..,5616,3.11046125216004,22123.38,1.29277293239182,180552,1711312.129584
"Taiwan, China",TWN,2001,YR2001,..,..,..,..,..,6324,3.42834838611747,24107.16,1.40622983874261,184462,1714311.511236
"Taiwan, China",TWN,2002,YR2002,..,..,..,..,..,4046,2.07215143196624,17246.2,0.958086975946095,195256,1800066.218724
"Taiwan, China",TWN,2003,YR2003,..,..,..,..,..,4589,2.2362566943945,19152.69,1.0484389575988,205209,1826781.603372
"Taiwan, China",TWN,2004,YR2004,..,..,..,..,..,5082,2.36316036661071,20994.05,1.10895594468074,215051,1893136.521852
"Taiwan, China",TWN,2005,YR2005,..,..,..,..,..,5920,2.64849702267776,23854.77,1.24102743766789,223523,1922179.097412
"Taiwan, China",TWN,2006,YR2006,..,..,..,..,..,6259,2.7030528647869,25324.41,1.30532226343948,231553,1940088.720564
"Taiwan, China",TWN,2007,YR2007,..,..,..,..,..,7058,2.95081693061525,28820,1.47225538541282,239188,1957540.810212
"Taiwan, China",TWN,2008,YR2008,..,..,..,..,..,6914,2.9440569564736,28204.49,1.50365694279759,234846,1875726.38394
"Taiwan, China",TWN,2009,YR2009,..,..,..,..,..,6511,2.87602312833221,26921.66,1.48963264615776,226389,1807268.393952
"Taiwan, China",TWN,2010,YR2010,..,..,..,..,..,7323,3.00202922909792,30052.8,1.55021526975115,243935,1938621.079692
"Taiwan, China",TWN,2011,YR2011,..,..,..,..,..,7390,2.96651332321748,37250.46,1.88557894358318,249114,1975544.971308
"Taiwan, China",TWN,2012,YR2012,..,..,..,..,..,9111,3.68271496651159,43556.94,2.25653419155656,247399,1930258.365372
"Taiwan, China",TWN,2013,YR2013,..,..,..,..,..,9315,3.73850154918046,44234.87,2.24545220048681,249164,1969976.024892
"Taiwan, China",TWN,2014,YR2014,..,..,..,..,..,8417,3.27632111605892,40087.85,2.04286489232224,256904,1962334.863684
"Taiwan, China",TWN,2015,YR2015,..,..,..,..,..,9004,3.53111886740657,41598.43,2.11532023769111,254990,1966531.083984
"Taiwan, China",TWN,2016,YR2016,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,1990,YR1990,..,95.4068681528284,96.6034317016602,99.1865234375,11.5396961753717,16500,90.9291303868621,58101.08,29.6377518944877,18146,196037.405964
Tajikistan,TJK,1991,YR1991,..,95.7293804504346,96.8215026855469,99.2421569824219,11.8669454203424,16400,93.2719103679691,58043.11,30.9993635064853,17583,187239.683124
Tajikistan,TJK,1992,YR1992,..,96.0467807450259,97.0390625,99.2972869873047,13.6566302024204,15928,94.6855308524551,56096.5,37.3786621885957,16822,150076.26468
Tajikistan,TJK,1993,YR1993,..,96.3557589260427,97.2535629272461,99.3512344360352,12.7908699765208,17118,96.488360295361,49934.77,43.9566051787912,17741,113600.151324
Tajikistan,TJK,1994,YR1994,..,96.652787804843,97.4619522094727,99.4030838012695,12.4651561027508,16691,98.2864209162643,50698.97,57.2601858246883,16982,88541.3997
Tajikistan,TJK,1995,YR1995,..,96.9341159367855,97.6611557006836,99.4518280029297,12.7253627685344,14596,98.4553119730185,49151.83,60.5824984917595,14825,81132.061608
Tajikistan,TJK,1996,YR1996,..,97.1963090673696,97.8481216430664,99.4964447021484,14.7490329261125,14825,98.426503784358,48258.54,62.6671385291229,15062,77007.728664
Tajikistan,TJK,1997,YR1997,..,97.4168216350023,98.0060577392578,99.5359191894531,14.4536481499314,13713,97.9150303463049,42282.23,56.8242860810862,14005,74408.730696
Tajikistan,TJK,1998,YR1998,..,97.6277194477586,98.1573944091797,99.5693435668945,14.430327696242,14149,98.10705866038,43824.07,55.807591399472,14422,78527.076516
Tajikistan,TJK,1999,YR1999,..,96.0514220473107,97,99.5961837768555,13.8383251752205,15427,97.6577831233779,46482.14,59.7283908536007,15797,77822.521812
Tajikistan,TJK,2000,YR2000,38.73,98.0263157894737,98.4677419354839,99.6951219512195,12.2656708849365,14025,98.4417772162561,47028.98,62.4134110466871,14247,75350.760696
Tajikistan,TJK,2001,YR2001,41.58,98.0861434794041,98.4952850341797,99.6325836181641,10.9860541160866,14206,98.7762480878876,47562.21,64.0730266056429,14382,74231.252244
Tajikistan,TJK,2002,YR2002,44.57,98.7679792320514,99,99.645881652832,9.94593682759847,15164,99.0981571036466,48484.37,64.1572445718098,15302,75571.153848
Tajikistan,TJK,2003,YR2003,47.65,99,100,99.9,9.13155120143282,16336,98.9520867405657,49289.38,64.6082485174808,16509,76289.608728
Tajikistan,TJK,2004,YR2004,50.73,98.3913592254744,98.7307052612305,99.6759338378906,8.9531759606735,16339,99.0782851252198,50308.33,61.4267488216951,16491,81899.711388
Tajikistan,TJK,2005,YR2005,53.63,99.1,99.3,99.7,8.3747682614267,16967,99.2802808660035,51872.96,63.7432274958956,17090,81377.99424
Tajikistan,TJK,2006,YR2006,56.3,98.6105867079901,98.9064483642578,99.7291564941406,8.07023878238734,16701,98.6182462356067,52130.7,61.5794150932578,16935,84656.0493
Tajikistan,TJK,2007,YR2007,59.31,98.7451873270466,99.0166091918945,99.7707366943359,8.00122991411901,17114,97.8278266834343,51864.34,53.8039970842594,17494,96394.957272
Tajikistan,TJK,2008,YR2008,62.08,98.9020500087012,99.1460800170898,99.8235092163086,7.05600243083874,15800,97.8509939926921,50192.5,54.6154552868936,16147,91901.641644
Tajikistan,TJK,2009,YR2009,64.83,98.6816080390523,99,99.8830871582031,5.90700215405673,15900,98.6535955823044,48050.19,60.5750784789636,16117,79323.364008
Tajikistan,TJK,2010,YR2010,67.4,99.2892048756463,99.4612808227539,99.9381561279297,5.66005036586675,16400,99.7870398539702,50632.27,61.8343248989419,16435,81883.75968
Tajikistan,TJK,2011,YR2011,70.04,99.5136460115356,99.6363906860352,99.9762573242188,5.28513971394278,16200,99.7659810321468,49159.56,59.9802775176018,16238,81959.54076
Tajikistan,TJK,2012,YR2012,72.25,98.8,99.1,99.8,5.28720048938939,16900,99.5640391186521,49149.67,55.079854831174,16974,89233.47774
Tajikistan,TJK,2013,YR2013,74.5,99.8877370659252,99.9174499511719,99.9993515014648,5.45660112938965,17071,99.7429155711364,48437.09,57.9210512957349,17115,83626.054632
Tajikistan,TJK,2014,YR2014,76.55,99.9705472978504,99.9784088134766,100,5.06490178765465,16312,99.0286546867411,44014.67,45.7563923571945,16472,96193.488456
Tajikistan,TJK,2015,YR2015,78.55,99.9963842224253,99.9973526000976,100,5.0103247517217,16900,98.4733714019345,44129.53,44.6592039196129,17162,98813.964708
Tajikistan,TJK,2016,YR2016,80.41,100,100,100,..,..,..,..,..,..,..
Tanzania,TZA,1990,YR1990,..,..,2.48370885848999,20.600471496582,11.1793605993855,1549,95.1474201474201,346426.6,94.7849093146188,1628,365487.082812
Tanzania,TZA,1991,YR1991,..,..,3.23441529273987,21.9038181304932,11.1769386855865,1726,94.7310647639956,353952.1,94.9705884263115,1822,372696.543072
Tanzania,TZA,1992,YR1992,..,1.3,6.8,23.9,11.2554814550614,1650,90.8590308370044,361139.3,95.0255815789119,1816,380044.293336
Tanzania,TZA,1993,YR1993,..,..,4.73174905776978,24.5091361999512,11.4229874452028,1697,88.848167539267,368428.9,95.1474325468208,1910,387218.961288
Tanzania,TZA,1994,YR1994,..,0.323986550869854,5.47276782989502,25.8092193603516,11.4489477372641,1499,84.1661987647389,375018.6,95.177635537685,1781,394019.664264
Tanzania,TZA,1995,YR1995,..,0.800660977195428,6.20460987091064,27.1062107086182,11.5821988433775,1539,79.989604989605,382461.8,93.3715035008818,1924,409612.982184
Tanzania,TZA,1996,YR1996,..,1.8,9.4,35.5,11.2157952941261,1748,86.2783810463968,390246,92.222456492302,2026,423157.238316
Tanzania,TZA,1997,YR1997,..,1.68091680668094,7.62852478027344,29.6867942810059,10.9381976345037,1449,75.5080771235018,396646.6,92.7478690083624,1919,427661.146548
Tanzania,TZA,1998,YR1998,..,2.07679884751248,8.31447982788086,30.9683265686035,11.2311957697205,2078,96.6511627906977,421798.6,93.1776558055806,2150,452682.133236
Tanzania,TZA,1999,YR1999,..,1.1,8,27.3,11.3883313543673,2162,93.714781100997,446295.7,94.2663484369542,2307,473441.166864
Tanzania,TZA,2000,YR2000,1.08,2.76094790095948,9.62061023712158,33.5093574523926,11.4560376778838,2135,86.3673139158576,473309.8,93.7244702767242,2472,505001.307132
Tanzania,TZA,2001,YR2001,1.1,3.05187693309062,10.2437896728516,34.7706413269043,11.413529111906,2640,94.7935368043088,492101,93.2250041036372,2785,527863.747212
Tanzania,TZA,2002,YR2002,1.15,3.31621648403154,10.854621887207,36.0293121337891,11.1910723632341,2720,96.2491153573956,510964.3,92.4807110109148,2826,552509.052336
Tanzania,TZA,2003,YR2003,1.2,1.8,11.1,36.5,10.8836118878658,2549,95.8631064309891,529267.3,92.3804284217852,2659,572921.460792
Tanzania,TZA,2004,YR2004,1.28,1.6,11.4,38.9,10.7035910334882,2011,60.2456560814859,545743.2,91.7274963249536,3338,594961.404012
Tanzania,TZA,2005,YR2005,1.35,3.70026586821908,12.6736688613892,39.8178062438965,10.3614550868478,1778,50.014064697609,564507.5,91.0099537590046,3555,620270.065728
Tanzania,TZA,2006,YR2006,1.35999999999999,3.79185683243983,13.2957448959351,41.0941886901855,10.2564269724196,1437,41.6763341067285,582339.7,90.9042738630627,3448,640607.6142
Tanzania,TZA,2007,YR2007,1.44,3.87820165786637,13.935788154602,42.3820343017578,9.79047798354642,2526,60.3728489483748,606693.8,91.3567228106726,4184,664093.217592
Tanzania,TZA,2008,YR2008,1.53,2.1,11.5,40.1,9.58726253754327,2652,60.4237867395762,628553.8,91.0485887473637,4389,690349.854564
Tanzania,TZA,2009,YR2009,1.54,2,11.2,43.5,9.35318788860301,2645,55.7899177388737,648544.2,91.6407401770115,4741,707702.926392
Tanzania,TZA,2010,YR2010,1.65999999999999,3.7,14.8,46.2,9.24374444702058,2726,51.6875237011756,673090.6,90.3162284953793,5274,745259.862168
Tanzania,TZA,2011,YR2011,1.74,4.1,14.2,42.9,9.05592875984149,2027,39.7997251129001,696614.4,88.5137356314494,5093,787012.767036
Tanzania,TZA,2012,YR2012,1.85,3.6,15.3,46.4,9.14097310085669,1799,32.1882268742172,720098.8,86.3544899735307,5589,833886.923796
Tanzania,TZA,2013,YR2013,1.93,4.2,16.4,50.3,8.83020967076879,1753,29.5068170341693,746986.1,86.6248063592451,5941,862323.543792
Tanzania,TZA,2014,YR2014,2,4.25037709051733,18.9101791381836,51.6915664672852,8.53518387881509,2630,42.2897571956906,777048.1,86.6736033198387,6219,896522.20542
Tanzania,TZA,2015,YR2015,2.15,9,18.5,51.9,8.34420090508029,2150,34.154090548054,804531.9,85.7130419384343,6295,938634.170256
Tanzania,TZA,2016,YR2016,2.16,16.9,32.8,65.3,..,..,..,..,..,..,..
Thailand,THA,1990,YR1990,..,65.9942851568694,75.8987121582031,99.6553344726563,4.66658475728304,4976,11.2640347700109,400604.3,33.6391309206457,44176,1190887.781688
Thailand,THA,1991,YR1991,..,67.5654177899517,77.0654220581055,99.6676177978515,4.6680588935372,4587,9.1401813290824,416532.6,33.0156316666272,50185,1261622.386044
Thailand,THA,1992,YR1992,..,69.1429643186101,78.2316207885742,99.6797256469727,4.60150737209559,4239,7.42407790115241,434774.2,31.8237752212936,57098,1366193.03328
Thailand,THA,1993,YR1993,..,70.7237679302984,79.3947601318359,99.690803527832,4.48538969073223,3703,5.84004920592364,385078.3,26.4259104453587,63407,1457199.746424
Thailand,THA,1994,YR1994,..,72.3043949728298,80.5517883300781,99.699821472168,4.59263752018192,4515,6.34334124787502,375923.7,23.8678203855792,71177,1575023.164776
Thailand,THA,1995,YR1995,..,73.8808992067312,81.6996307373047,99.7057495117188,4.64533504900821,7001,8.74217998826218,405060.5,22.6994112967089,80083,1784453.767128
Thailand,THA,1996,YR1996,..,75.4486399391654,82.8352355957031,99.7075500488281,4.91637252444985,8202,9.12936043275973,408627.1,21.163470513652,89842,1930813.283844
Thailand,THA,1997,YR1997,..,77.0044260768231,83.9555511474609,99.7042007446289,5.14979401047889,7545,8.09323579259005,415597.2,21.2488426585645,93226,1955858.051556
Thailand,THA,1998,YR1998,..,78.544236254149,85.0575103759766,99.6946640014648,5.22762589811727,5498,6.10536134677742,381386.2,21.6509736286753,90052,1761519.858372
Thailand,THA,1999,YR1999,..,80.0637388278406,86.138053894043,99.6779174804688,5.33697749134499,4402,4.88899254767379,396255.9,21.3124423381258,90039,1859270.250276
Thailand,THA,2000,YR2000,68.04,87,82.1,99.9,5.23110805252751,6537,6.81100680371339,413744.8,21.9881377099018,95977,1881672.770376
Thailand,THA,2001,YR2001,68.45,82.7332379718492,88.2348251342773,99.623779296875,5.20404374235306,6797,6.63639914079281,385146.4,20.0356045496194,102420,1922309.851176
Thailand,THA,2002,YR2002,68.77,83.9925272337649,89.2616653442383,99.5913848876953,5.42141503579522,8159,7.48442846266042,415535.7,20.0669279445308,109013,2070748.951452
Thailand,THA,2003,YR2003,69.49,85.2855942034356,90.282211303711,99.559196472168,5.47901367956858,8452,7.22498140755494,446415.3,20.344395594341,116983,2194291.287396
Thailand,THA,2004,YR2004,69.57,86.6229589590107,91.3025436401367,99.5300216674805,5.5703891853125,7322,5.823729191025,475867.6,20.0246682208454,125727,2376406.913472
Thailand,THA,2005,YR2005,70.21,88.018261360205,92.3287200927734,99.5066909790039,5.49696168267545,7330,5.54475517598735,490508,20.2523959369368,132197,2421975.165444
Thailand,THA,2006,YR2006,70.65,98.9256634279686,99.146201481454,99.6260098482606,5.3399815219906,9597,6.91715558374537,506831.3,20.6869383400757,138742,2450006.335728
Thailand,THA,2007,YR2007,70.96,91.03088977073,94.4228439331055,99.4887847900391,5.27934504523349,9913,6.91389194995048,539247,21.6112418884915,143378,2495215.234656
Thailand,THA,2008,YR2008,71.46,92.6749042770712,95.5014114379883,99.4990844726563,5.33117573412338,9727,6.59788639724336,578233.1,22.4910860365286,147426,2570943.435372
Thailand,THA,2009,YR2009,72.17,98.92,98.96,99.01,5.3509451466981,10235,6.89717913123172,594764.4,22.6573672231386,148394,2625037.56126
Thailand,THA,2010,YR2010,72.31,97,99.7,100,5.44586715381827,8949,5.60988453003348,633842.9,22.654877636674,159522,2797820.893872
Thailand,THA,2011,YR2011,72.83,97.9836935073278,98.7164154052734,99.5978317260742,5.39445643905962,12554,8.04790019937048,636171.6,22.7555240431084,155991,2795679.848088
Thailand,THA,2012,YR2012,73.22,98.8437177787598,99.1086235489221,99.4498197685449,5.39380430327444,14000,8.39087073264288,706102.5,23.2898203537994,166848,3031807.413168
Thailand,THA,2013,YR2013,73.69,99.9969223128663,99.8556976318359,99.7023544311523,5.6480727750378,14107,8.27793001871879,697434,22.9436074588218,170417,3039774.809832
Thailand,THA,2014,YR2014,73.67,100,99.9816665649414,99.760856628418,5.55649446817718,14692,8.51453474894525,742358.3,24.0957260406663,172552,3080871.266328
